,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
13,SH601825,0.028627179035322442,0.8888888888888888,,,,SH601825,沪农商行,2026-04-22,-0.0043908423,0.012074658,-0.36364114,0.0054883943,0.45453832,0.0021954211,0.18182057,-0.0076838154,-0.63635886,1.0044101,1.0099229,0.9977949,1.0031658,1.0249377,1.003325,0.98004985,0.9343308,0.9567747,1.0068163,1.0097257,1.0037823,0.99190915,0.96309227,0.0040467824,0.008012031,0.012265863,0.0215253,0.03401463,-0.0020781537,-0.0004181484,0.001210635,0.0020138766,0.0016569212,0.65928876,0.024968194,0.3409559,0.67837363,0.7237224,-0.002660014,-0.0078440495,-0.015283256,-0.021110334,-0.011971453,1.03175,1.03175,1.03175,1.03175,1.03175,0.9977949,0.9898804,0.9651659,0.929396,0.90415144,1.0088112,1.0146301,1.0114714,1.0088112,1.0034913,1.0059851,1.0059851,0.994015,0.97722363,0.9296758,0.2,0.2,0.35,0.56666666,0.78333336,0.06494172,0.24169315,0.5231594,0.68980205,0.7511727,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.2,0.05,0.033333335,0.18333334,-0.8,0.4,0.75,0.8333333,0.75,0.72318375,0.26037127,-0.03537125,-0.18172817,-0.36579177,0.14180164,0.63683087,0.6091216,0.21051994,0.15208381,0.2,0.4,0.5,0.53333336,0.5,0.6,0.5,0.45,0.43333334,0.46666667,-0.4,-0.1,0.05,0.1,0.033333335,0.031246886,0.4756099,0.5612247,0.6193355,0.53939396,0.9687531,0.5243901,0.4387753,0.3806645,0.460606,-0.9375062,-0.04878022,0.122449405,0.238671,0.07878798,1.2982848,1.2825295,1.4825637,1.5454022,1.8497676,0.24305128,0.3303922,0.41885567,0.46081176,0.8227527,1.2201629,1.1155999,0.7764075,0.9193431,1.0840937,0.3812109,0.41336238,0.45774484,0.49532387,0.4784292,0.6187891,0.5866376,0.54225516,0.5046761,0.5215708,-0.2375782,-0.17327523,-0.08451033,-0.009352246,-0.04314162
14,SZ000001,0.028030870222848156,0.4444444444444444,,,,,,2026-04-22,-0.009025269,0.012635377,-0.71428573,0.00090252695,0.071428575,0.0027075808,0.21428572,-0.0072202156,-0.5714286,1.0091075,1.0100182,0.9972678,1.0020859,1.0209517,1.0218586,0.9908911,0.98451626,1.0127498,1.0058308,1.0096557,1.0092,1.0026423,0.9990144,0.004302008,0.0061207255,0.008267863,0.014140923,0.012764416,-0.001367015,-0.0009935361,0.00025752006,0.0008601359,0.00019802313,0.25243184,0.24153098,0.033954997,0.28673473,0.0734057,-0.0030967433,-0.0051847864,-0.01164636,-0.015114197,-0.0048560374,1.022773,1.022773,1.0309668,1.0309668,1.0309668,0.9972678,0.9972678,0.9826979,0.9499069,0.9499069,1.0092916,1.0122043,1.0158479,1.0112934,1.0091089,1.0021873,1.0063776,1.00237,0.99526423,0.9890707,0.2,0.1,0.15,0.4,0.55,0.1071246,0.1071246,0.35845208,0.6179764,0.6179764,0.2,0.6,0.35,0.56666666,0.78333336,1.0,1.0,0.05,0.3,0.65,-0.8,-0.4,0.3,0.26666668,0.13333334,-0.47031823,-0.5799676,0.02829655,-0.4124428,-0.32451898,-0.4173819,0.099648066,0.3673068,0.007948749,-0.049845442,0.4,0.4,0.5,0.46666667,0.45,0.6,0.6,0.45,0.5,0.5,-0.2,-0.2,0.05,-0.033333335,-0.05,0.18915628,0.31821212,0.5324713,0.53025013,0.48451468,0.8108437,0.6817879,0.46752873,0.4697499,0.5154853,-0.6216875,-0.36357576,0.064942546,0.060500223,-0.030970622,0.87705255,0.73524153,0.8741532,0.9626153,1.0024513,0.10338408,0.17377713,0.24218698,0.33431816,0.34753224,0.5513942,0.7121349,0.7395094,1.5966842,1.5211084,0.8221595,0.51272357,0.40323374,0.5039624,0.501278,0.17784047,0.4872764,0.59676623,0.4960376,0.498722,0.64431906,0.025447188,-0.1935325,0.007924813,0.0025560013
15,SH600023,0.027810314047897664,0.8888888888888888,,,,SH600023,浙能电力,2026-04-22,0.006993003,0.017482555,0.39999893,0.006993096,0.40000424,0.0034964553,0.19999683,0.0034963628,0.19999152,0.9930556,1.0069445,0.9895834,0.9994003,0.96180564,0.9513889,0.9322917,0.94791675,0.8645834,0.9770834,0.9652778,0.96093756,0.9568288,0.92187506,0.018994328,0.018263571,0.01788766,0.018857524,0.04549961,0.011284704,0.0054292926,0.0008850242,0.0006179701,0.002251783,0.8824143,0.8100774,0.0856784,0.08322758,0.7470292,0.00034721743,0.0102903675,0.030654728,0.034210686,0.011697359,1.0069445,1.0069445,1.0069445,1.0069445,1.0069445,0.9513889,0.9392361,0.92361116,0.90625,0.8489584,0.99444443,0.97777784,0.97569454,0.96840286,0.95659727,0.96076393,0.9510417,0.9489584,0.9440973,0.8642361,1.0,1.0,1.0,1.0,1.0,0.87499857,0.8974347,0.9166657,0.9310337,0.9560434,0.8,0.9,0.95,0.96666664,0.98333335,0.4,0.3,0.05,0.3,0.18333334,0.4,0.6,0.9,0.6666667,0.8,0.870037,0.67333263,0.4159099,0.28786325,0.13937153,0.7106521,0.6695137,0.5931393,0.38758278,0.34955674,0.6,0.7,0.7,0.6,0.5833333,0.2,0.2,0.25,0.33333334,0.36666667,0.4,0.5,0.45,0.26666668,0.21666667,0.89285666,0.84999955,0.65354323,0.57425725,0.621875,0.10714333,0.15000047,0.3464568,0.42574272,0.37812504,0.7857133,0.6999991,0.30708644,0.14851454,0.24374992,0.85152894,0.82161,1.1263832,1.1514064,1.238644,0.26868102,0.18805775,0.5740966,0.4953802,0.5120727,0.96081126,1.0992298,1.3201023,1.1553396,1.1722107,0.5548805,0.5238758,0.48017386,0.49266413,0.49586424,0.44511953,0.47612423,0.5198261,0.5073359,0.5041357,0.10976095,0.047751516,-0.039652273,-0.014671747,-0.008271497
16,SZ000333,0.027106025064194652,0.7777777777777778,,,,,,2026-04-22,-0.0025157346,0.009559756,-0.2631589,0.001635232,0.17105374,0.005408789,0.5657874,0.0012578224,0.13157475,1.0025221,1.0041615,0.9945776,0.9993361,0.97717255,0.9676035,0.9360789,0.965949,0.97882706,0.99604714,0.98068506,0.9668645,0.9643228,0.9739326,0.008928573,0.018001987,0.023308089,0.021544296,0.022491569,0.004599006,0.0055305175,0.0032776778,0.0011216829,-0.00036443802,0.6632906,0.8651712,0.6921293,0.21007642,0.080076985,-0.005245129,-0.005572367,0.0019975277,0.01941278,0.036818326,1.0098405,1.0098405,1.0098405,1.0098405,1.0234636,0.9760543,0.9520821,0.90504336,0.90504336,0.90504336,1.0027276,1.0005053,0.98425114,0.9762783,0.9984618,0.98992556,0.96466565,0.9531469,0.9464932,0.95985866,0.6,0.8,0.9,0.93333334,0.8333333,0.7087425,0.82962704,0.9060999,0.9060999,0.80186135,0.8,0.9,0.95,0.96666664,0.21666667,0.2,0.4,0.2,0.46666667,0.73333335,0.6,0.5,0.75,0.5,-0.51666665,-0.029169872,0.33948585,-0.10760957,-0.22476105,-0.0021085392,0.60440344,0.6914958,0.2712618,0.049181245,0.0127545,0.6,0.5,0.55,0.5,0.46666667,0.4,0.5,0.45,0.5,0.53333336,0.2,0.0,0.1,0.0,-0.06666667,0.88182586,0.7553755,0.6549929,0.55878943,0.5189833,0.11817415,0.24462453,0.34500715,0.44121057,0.4810167,0.7636517,0.51075095,0.30998573,0.11757884,0.037966624,1.216773,1.1952263,1.3510444,1.3006886,1.4674224,0.15408294,0.20707382,0.5996056,0.5386822,0.58052963,0.8363635,0.7880578,2.1232862,2.0617118,1.7193265,0.20221576,0.41273832,0.48259342,0.4987282,0.48487958,0.7977842,0.5872617,0.5174066,0.5012718,0.5151204,-0.5955685,-0.17452335,-0.03481314,-0.0025436142,-0.030240817
17,SZ300498,0.0244289876763277,0.5555555555555556,,,,,,2026-04-22,0.016453382,0.035344344,0.4655167,0.016453382,0.4655167,0.0024375792,0.068966605,0.0024375792,0.068966605,0.9838129,1.0161871,0.98141485,1.0020146,1.030471,1.0096953,1.0083102,1.0155125,0.9639889,1.0063711,1.0086981,1.0041828,1.0139242,0.9817775,0.014097499,0.016536253,0.015055836,0.020700276,0.0400741,-0.0075069163,-0.00021824798,0.00043113407,-0.0013155894,0.0016804069,0.7088903,0.0015967529,0.028700072,0.313033,0.53629184,0.008642646,-0.007715944,-0.008278597,0.0051517608,-0.031349473,1.034159,1.0431557,1.0431557,1.0718981,1.0718981,0.98141485,0.98141485,0.95493245,0.95493245,0.9078087,1.0131856,1.0295844,1.0109695,1.0325208,1.0167313,0.99855953,0.994349,0.9920775,0.99606645,0.940554,0.4,0.4,0.425,0.28333333,0.59166664,0.3523645,0.30101895,0.5108352,0.38530576,0.5618357,0.2,0.4,0.7,0.16666667,0.5833333,1.0,1.0,0.45,0.6333333,0.11666667,-0.8,-0.6,0.25,-0.46666667,0.46666667,0.14638095,0.7182591,0.5625161,0.48206577,0.13931721,0.6614509,0.77068603,0.6257902,0.44792458,0.5264229,0.2,0.3,0.4,0.43333334,0.45,0.8,0.7,0.6,0.56666666,0.55,-0.6,-0.4,-0.2,-0.13333334,-0.1,0.16049378,0.45657554,0.48344374,0.47842836,0.5263799,0.8395062,0.5434244,0.51655626,0.52157164,0.47362012,-0.6790124,-0.08684889,-0.03311252,-0.043143265,0.05275977,0.68366474,0.73022795,0.6794645,0.74630225,0.8127282,0.19178598,0.27406397,0.21128774,0.24286246,0.31925434,0.69040394,1.0541544,0.86109394,0.9500325,1.1204882,0.49636889,0.57014644,0.50551075,0.5170995,0.5080969,0.5036311,0.42985356,0.49448922,0.48290047,0.49190313,-0.007262259,0.14029291,0.011021538,0.034199055,0.016193772
18,SH600660,0.021914997315641192,0.7777777777777778,,,,SH600660,福耀玻璃,2026-04-22,0.032131277,0.03913863,0.8209607,0.0018800518,0.048035704,0.005127301,0.13100357,0.035378527,0.9039286,0.968869,1.0018215,0.96390134,0.98810726,0.9774789,0.9612518,0.92233884,0.9769831,1.0120885,0.9892029,0.974896,0.96339595,0.9620023,0.98319227,0.011886603,0.018937657,0.019005872,0.022438113,0.030119935,0.006441619,0.0058909846,0.0027653417,0.00066919933,-0.0011616886,0.73420024,0.8870226,0.740952,0.06893504,0.4537025,-0.0020861698,-0.001405439,0.010333311,0.028294312,0.051077537,1.0117562,1.0117562,1.0117562,1.0117562,1.0503398,0.96390134,0.9418773,0.9261459,0.9066073,0.9066073,0.9974824,0.99632317,0.9778763,0.9806585,1.0069544,0.97827375,0.9542303,0.94863415,0.94373214,0.9552575,1.0,1.0,1.0,1.0,0.6666667,0.7543372,0.8317637,0.8626782,0.88819516,0.64976746,0.8,0.9,0.95,0.96666664,0.1,1.0,0.3,0.05,0.3,0.65,-0.2,0.6,0.9,0.6666667,-0.55,0.8924932,0.7710007,0.49928758,-0.057668462,0.33005545,0.79429495,0.68999195,0.5661831,0.18477099,0.061548844,0.8,0.6,0.6,0.56666666,0.53333336,0.2,0.4,0.4,0.43333334,0.46666667,0.6,0.2,0.2,0.13333334,0.06666667,0.82693195,0.763513,0.7292247,0.5391988,0.49087247,0.17306803,0.23648697,0.27077532,0.46080115,0.50912756,0.65386397,0.52702606,0.4584494,0.07839766,-0.018255085,0.6303079,0.53861904,0.5099106,0.6045964,0.68890804,0.26476628,0.20891738,0.16118446,0.27953407,0.29898718,1.5194205,1.3135849,1.0080541,1.2356144,1.2779417,0.7114854,0.65310055,0.55759263,0.54722303,0.5188137,0.28851458,0.34689945,0.4424074,0.45277694,0.48118627,0.4229708,0.3062011,0.11518522,0.09444611,0.037627436
19,SZ002714,0.01893162005877239,0.6666666666666666,,,,,,2026-04-22,-0.016278066,0.0442147,-0.3681596,0.021777375,0.492537,0.0061592585,0.1393034,-0.03189618,-0.72139317,1.0165474,1.0386852,0.99373883,1.0119812,1.0297422,0.9915086,0.972724,1.0807244,1.0550137,1.0173949,1.0069317,0.990048,1.0225176,1.0290923,0.0138094425,0.024217123,0.029107258,0.059898034,0.046325084,-0.007803278,0.0041954527,0.0028035205,-0.0039776266,-0.00065605243,0.7982554,0.27512115,0.32469302,0.34176266,0.061170857,-0.0017883657,-0.025811145,-0.016681409,0.035158068,-0.009738782,1.043602,1.043602,1.043602,1.1511685,1.1511685,0.99373883,0.9537128,0.921955,0.921955,0.921955,1.0221789,1.0249133,1.0172169,1.1032659,1.0497793,1.0107303,0.9860466,0.9656944,0.9724988,0.9947249,0.2,0.4,0.65,0.46666667,0.25,0.12556718,0.51493615,0.64156944,0.34049046,0.34049046,0.2,0.6,0.8,0.16666667,0.5833333,1.0,0.3,0.25,0.5,0.75,-0.8,0.3,0.55,-0.33333334,-0.16666667,-0.61834496,0.14535803,-0.07843615,-0.058776733,0.10766562,-0.775571,-0.12396162,-0.083254255,-0.18167548,0.123319946,0.4,0.5,0.55,0.5,0.5,0.6,0.5,0.45,0.5,0.5,-0.2,0.0,0.1,0.0,0.0,0.22632104,0.5279219,0.5355403,0.4373514,0.47414607,0.77367896,0.47207806,0.46445972,0.5626486,0.52585393,-0.5473579,0.05584386,0.071080565,-0.1252972,-0.05170788,0.70549,0.78599113,0.79543996,0.8607445,0.87739444,0.17248957,0.24782567,0.22991474,0.31852055,0.3190015,0.82142067,0.9912002,0.8120895,1.2814629,1.3322362,0.54687077,0.55135894,0.43560642,0.5057752,0.5099839,0.4531292,0.4486411,0.5643936,0.4942248,0.49001613,0.09374157,0.102717824,-0.12878715,0.011550434,0.019967753
20,SH601788,0.01777459367457594,0.5555555555555556,,,,SH601788,光大证券,2026-04-22,-0.009816796,0.022251349,-0.44117755,0.011780073,0.5294094,0.00065448036,0.029413065,-0.020942388,-0.94117385,1.0099142,1.021811,0.99933904,1.0079741,1.0289047,1.0304259,1.0131845,1.0735294,1.1399595,1.0165315,1.0230223,1.0176978,1.0294118,1.0669118,0.011600267,0.012243405,0.01235678,0.024077417,0.04487675,-0.0072515113,-0.002421783,0.00049794983,-0.0016664896,-0.002389088,0.97692466,0.35865548,0.056836665,0.37126765,0.86441296,-0.0020284236,-0.012124293,-0.022428289,-0.0052476614,0.0035663287,1.0371904,1.0569571,1.0569571,1.0861994,1.1499813,0.99933904,0.99933904,0.9942495,0.9942495,0.9942495,1.024645,1.0344827,1.0300202,1.0584178,1.1126775,1.0085193,1.0122719,1.0064908,1.0083164,1.0180528,0.2,0.1,0.1,0.06666667,0.033333335,0.017462214,0.011471553,0.09170271,0.06253901,0.036925398,0.2,0.2,0.6,0.16666667,0.083333336,1.0,1.0,0.45,0.6333333,0.81666666,-0.8,-0.8,0.15,-0.46666667,-0.73333335,-0.8058438,-0.2765572,0.3220697,0.004359462,0.4604441,-0.20123023,0.5707813,0.6214065,0.26837635,0.1314216,0.2,0.3,0.45,0.36666667,0.4,0.8,0.6,0.5,0.6,0.56666666,-0.6,-0.3,-0.05,-0.23333333,-0.16666667,0.032786533,0.31249988,0.4673366,0.37564313,0.369318,0.96721345,0.6875001,0.5326634,0.62435687,0.630682,-0.9344269,-0.37500027,-0.06532681,-0.2487137,-0.26136398,0.55382,0.51439834,0.43259543,0.43206617,0.52917796,0.2505762,0.24122329,0.19992942,0.18273148,0.24279481,1.0188278,1.2703736,1.1240813,1.3391522,1.1285996,0.9282685,0.5835628,0.59705544,0.5674148,0.5138797,0.07173153,0.41643724,0.40294454,0.4325852,0.48612028,0.8565369,0.16712554,0.19411093,0.1348296,0.027759409
21,SH601838,0.017363524295498402,0.5555555555555556,,,,SH601838,成都银行,2026-04-22,-0.0056528854,0.010740568,-0.5263116,0.005087683,0.47368842,0.0,0.0,-0.010740568,-1.0,1.005685,1.0108017,1.0,1.0048213,0.9887776,0.98276556,0.9691383,0.9659319,0.87895787,0.991984,0.9882566,0.9814028,0.9793053,0.9520775,0.011128987,0.009027765,0.0101081645,0.011011917,0.03264107,0.006172328,0.0019748574,0.0014428863,0.0006219338,0.0017180014,0.76900053,0.43865436,0.71316105,0.24720894,0.84492487,-0.0043286574,0.0028565961,0.004889745,0.011676653,-0.0027585565,1.0108961,1.0108961,1.0108961,1.0108961,1.0108961,0.97330546,0.97330546,0.9584395,0.94134426,0.8766497,1.0010421,0.99454916,0.98917836,0.9865331,0.98100203,0.98148304,0.9805211,0.97306615,0.97250503,0.9178357,0.8,0.9,0.95,0.96666664,0.98333335,0.71013945,0.71013945,0.7922844,0.8433393,0.9188356,0.8,0.9,0.95,0.96666664,0.98333335,0.4,0.7,0.05,0.3,0.016666668,0.4,0.2,0.9,0.6666667,0.96666664,-0.16098528,0.15293188,0.1262701,-0.15126158,-0.520297,0.02686544,0.4298094,0.5715396,0.102458596,0.29549673,0.4,0.5,0.55,0.5,0.51666665,0.6,0.5,0.45,0.5,0.48333332,-0.2,0.0,0.1,0.0,0.033333335,0.6400001,0.6187844,0.6313992,0.5765765,0.6295024,0.3599999,0.38121557,0.36860082,0.42342356,0.37049755,0.28000018,0.23756883,0.2627984,0.15315291,0.25900486,1.3823093,1.3338282,1.3471107,1.5756849,2.078858,0.23212935,0.34769577,0.30189338,0.5054773,0.97495806,0.6653827,0.7201308,0.80748445,1.1390381,1.5861821,0.5205662,0.41345736,0.42029983,0.4393553,0.43976876,0.47943375,0.5865426,0.5797002,0.5606447,0.56023127,0.041132502,-0.17308527,-0.15940031,-0.12128935,-0.12046251
22,SZ000895,0.017200060864531894,0.7777777777777778,,,,,,2026-04-22,-0.00069088023,0.011053478,-0.06250343,0.00759925,0.6874985,0.002763348,0.24999805,-0.0055267825,-0.50000393,1.0006914,1.0082959,0.99723476,1.0010285,0.9944721,0.9599017,0.9547215,0.94227475,0.8835182,0.9906685,0.9838923,0.9750609,0.97293526,0.94074905,0.010032819,0.013974925,0.016922008,0.016678635,0.036760997,0.0033874891,0.0035492978,0.0018861212,0.00083364826,0.0019288238,0.2850033,0.59128565,0.43481392,0.1936183,0.83967334,0.0025565168,0.0001358379,0.007020982,0.014976862,0.0023506496,1.0235071,1.0235071,1.0235071,1.0235071,1.0235071,0.97511727,0.9509139,0.9163521,0.9163521,0.8714152,1.0000695,0.9955777,0.99073803,0.9854787,0.9817471,0.98112595,0.9762911,0.9594868,0.95720613,0.9075005,0.8,0.9,0.95,0.96666664,0.98333335,0.51421386,0.67618006,0.7806251,0.7806251,0.84544134,0.8,0.9,0.95,0.96666664,0.98333335,0.6,0.2,0.05,0.36666667,0.083333336,0.2,0.7,0.9,0.6,0.9,0.86022407,0.5168911,-0.1409259,-0.20714666,0.012111437,0.8762299,0.9063296,0.33252737,-0.028451167,0.14974384,0.2,0.4,0.45,0.5,0.5,0.8,0.6,0.55,0.5,0.5,-0.6,-0.2,-0.1,0.0,0.0,0.5740442,0.74168855,0.6064983,0.5906592,0.61453575,0.42595574,0.25831145,0.3935017,0.4093408,0.38546425,0.14808849,0.48337707,0.2129966,0.1813184,0.22907151,0.986408,1.0673786,1.1755239,1.2039442,1.1580857,0.26166135,0.25927395,0.3067316,0.34583414,0.35554263,1.4537071,1.1138959,0.76713634,1.1185216,1.1403832,0.39782962,0.4780472,0.47568455,0.50686884,0.49966297,0.6021704,0.5219528,0.5243154,0.4931312,0.50033706,-0.20434076,-0.043905623,-0.048630863,0.013737648,-0.000674092
23,SH600039,0.017127272484115007,0.5555555555555556,,,,SH600039,四川路桥,2026-04-22,0.003006018,0.016032077,0.18750024,0.003006018,0.18750024,0.01002004,0.6249995,0.01002004,0.6249995,0.997003,1.002997,0.987013,0.99557376,0.9490997,0.967036,0.9660665,1.0,1.0270084,0.9818283,0.960367,0.96820295,0.97071564,0.9809592,0.018039232,0.026401501,0.02596047,0.02420747,0.027310014,0.01108725,0.008089901,-0.00085982046,-0.0007779343,-0.00054634473,0.94439054,0.86067784,0.038393572,0.08003663,0.12206456,-0.004002773,0.0032283913,0.03996536,0.040564418,0.03515801,1.0269928,1.0269928,1.0269928,1.0269928,1.0619897,0.94505656,0.9141387,0.9141387,0.9141387,0.9141387,0.9976177,0.9882133,0.99380887,0.9932133,1.0,0.9648615,0.940097,0.9444876,0.9474654,0.9598477,1.0,1.0,0.9,0.9,0.8,0.6705636,0.760817,0.760817,0.760817,0.58072853,0.8,0.9,0.95,0.96666664,0.46666667,0.2,0.3,0.65,0.76666665,0.8833333,0.6,0.6,0.3,0.2,-0.41666666,0.6184295,0.48912227,0.11529234,-0.025755033,0.17945401,0.9640995,0.37125668,-0.2665756,-0.22785246,-0.18141595,1.0,0.7,0.6,0.53333336,0.51666665,0.0,0.2,0.3,0.4,0.43333334,1.0,0.5,0.3,0.13333334,0.083333336,1.0,0.636468,0.5624681,0.5,0.483572,0.0,0.36353204,0.43753192,0.5,0.516428,1.0,0.27293596,0.12493618,0.0,-0.03285601,1.0489148,0.9850987,1.0438602,1.0379635,1.1151726,0.25504726,0.19052191,0.2811671,0.2561005,0.35499454,0.75776553,0.6931682,1.4821587,1.2463819,1.187817,0.49711254,0.45797774,0.4972485,0.48416469,0.4942878,0.5028874,0.5420223,0.50275147,0.5158353,0.5057122,-0.0057749026,-0.084044516,-0.0055029904,-0.031670608,-0.011424429
24,SH601012,0.01710168938726489,0.5555555555555556,,,,SH601012,隆基绿能,2026-04-22,0.0028571207,0.01485718,0.19230571,0.0062857093,0.4230755,0.0057143504,0.3846188,0.002285762,0.15384898,0.997151,1.0062678,0.99145293,0.99958533,0.9903235,0.9868862,1.0848931,1.057539,1.0438764,0.9998845,0.99367416,1.0017071,1.0248228,1.0352321,0.004528125,0.013821581,0.03183644,0.042435985,0.03891615,0.0013113712,0.0029735898,-0.0024058837,-0.0037820379,-0.0010343733,0.20967881,0.4242854,0.19987957,0.6155805,0.21547395,-0.0025072293,-0.0070553347,0.021148788,0.030016705,-0.0047180345,1.0142373,1.0267676,1.0928673,1.1168206,1.1424538,0.9817661,0.96124685,0.93389606,0.93389606,0.93389606,1.0029637,1.0029637,1.020179,1.0708839,1.0718082,0.9969209,0.9873599,0.98461,0.99009246,0.9998845,0.6,0.65,0.575,0.38333333,0.225,0.5615408,0.591464,0.41582334,0.36137256,0.31695735,0.6,0.3,0.05,0.26666668,0.083333336,0.4,0.1,0.45,0.6333333,0.81666666,0.2,0.2,-0.4,-0.36666667,-0.73333335,0.3360605,0.19865894,0.5660881,0.78563666,0.7085802,0.47948107,0.8559229,0.3554453,0.46686366,0.559136,0.4,0.4,0.4,0.43333334,0.45,0.6,0.6,0.6,0.56666666,0.55,-0.2,-0.2,-0.2,-0.13333334,-0.1,0.6666667,0.5584449,0.37602288,0.43616205,0.48091087,0.33333334,0.44155505,0.6239771,0.56383795,0.51908916,0.33333334,0.11688987,-0.24795425,-0.12767589,-0.03817827,1.2751578,1.4953861,1.9040439,2.491831,2.75027,0.27741852,0.4951699,0.6955892,1.2343528,1.3756022,0.8997336,1.2643758,0.8876226,0.90485626,1.545649,0.40751004,0.3868117,0.31220174,0.46807963,0.4813908,0.59248996,0.6131883,0.68779826,0.5319204,0.51860917,-0.1849799,-0.2263766,-0.37559652,-0.063840725,-0.03721837
25,SH603259,0.01621727619486511,0.5555555555555556,,,,SH603259,药明康德,2026-04-22,0.010692533,0.017107911,0.6250052,0.005600817,0.3273817,0.0008145607,0.047613103,0.005906277,0.3452366,0.9894206,1.0055416,0.9886146,0.9979902,1.0763658,1.0452495,0.9438638,0.94861436,1.031631,1.0128266,1.0420388,1.0210154,0.9885418,0.98307997,0.029282084,0.036567427,0.041863997,0.05849415,0.04735261,-0.013768794,-0.010337816,0.0031961442,0.005237464,0.00080005924,0.55274886,0.7326223,0.20400435,0.6213251,0.08706756,0.014710998,0.0044813934,-0.05137879,-0.064485036,-0.0066817007,1.0869763,1.0957106,1.0957106,1.0957106,1.0957106,0.9834822,0.9834822,0.9368293,0.87746817,0.87746817,1.0170388,1.0717814,1.066049,1.0496912,1.022304,0.99859065,1.0011401,0.98618364,0.9304829,0.9398575,0.4,0.2,0.35,0.56666666,0.6666667,0.15960164,0.14718044,0.3975965,0.56144804,0.56144804,0.2,0.5,0.75,0.8333333,0.9166667,0.8,0.9,0.05,0.3,0.65,-0.6,-0.4,0.7,0.53333336,0.26666668,-0.07292949,-0.18692514,-0.08467807,0.26362956,0.27161017,-0.92332417,-0.6412356,-0.04936187,0.07242587,0.150089,0.4,0.6,0.65,0.56666666,0.48333332,0.6,0.4,0.35,0.43333334,0.48333332,-0.2,0.2,0.3,0.13333334,0.0,0.10998761,0.3401399,0.58562803,0.55097395,0.48347056,0.8900124,0.65986013,0.414372,0.44902605,0.51652944,-0.78002477,-0.3197202,0.17125604,0.101947874,-0.03305887,1.5286672,1.4028716,1.5526563,1.4457422,1.379004,0.76532334,0.566969,0.5344882,0.5698588,0.4541221,1.7107136,1.9028602,1.5158682,1.5462557,1.3987919,0.44920188,0.42714965,0.4149943,0.49760604,0.48226586,0.5507981,0.57285035,0.5850057,0.50239396,0.5177341,-0.10159623,-0.14570066,-0.17001139,-0.0047879075,-0.03546827
