instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ300760,-0.03504065094409767,0.25,,2026-02-12,-0.0063950326,0.00935469,-0.6836178,0.0029596575,0.3163822,0.0,0.0,-0.00935469,-1.0,1.0064362,1.0094149,1.0,1.002092,1.0217806,1.028611,1.0854986,1.040361,1.0994936,1.0066106,1.0082346,1.0230966,1.0416921,1.0484874,0.004485996,0.009294591,0.021631138,0.03561452,0.028119782,-0.0015666877,4.1683397e-05,-0.0029417612,-0.0030868587,-0.000723182,0.30492085,0.00018436441,0.6473276,0.58221173,0.20173031,-0.0034772356,-0.008422187,0.004850165,0.0030673216,-0.02715357,1.0229821,1.0292273,1.0995281,1.1389112,1.1389112,1.0,0.99480695,0.99334526,0.99334526,0.99334526,1.008846,1.0143676,1.0390524,1.0749904,1.0704145,1.0049676,1.0006114,1.0051204,1.0066297,1.0242549,0.2,0.2,0.1,0.06666667,0.033333335,0.0,0.15087137,0.06267244,0.045716297,0.045716297,0.2,0.5,0.05,0.3,0.65,1.0,0.3,0.5,0.6666667,0.8333333,-0.8,0.2,-0.45,-0.36666667,-0.18333334,0.2736123,0.29208556,0.36502856,0.6319693,0.2349592,-0.32269204,0.47213322,0.053766385,0.25112584,0.24924755,0.2,0.3,0.25,0.36666667,0.38333333,0.8,0.7,0.75,0.6333333,0.6166667,-0.6,-0.4,-0.5,-0.26666668,-0.23333333,0.18333237,0.35731316,0.31823722,0.4509804,0.43408647,0.8166676,0.64268684,0.68176275,0.54901963,0.5659135,-0.6333353,-0.2853737,-0.36352557,-0.098039225,-0.13182704,1.0994534,1.281781,1.6454498,1.9786938,1.6387676,0.27521718,0.31471062,0.5449479,0.7473093,0.7070184,0.9021019,0.98496,0.9273813,1.1639636,1.2448786,0.41705272,0.30063215,0.418418,0.47116113,0.50290376,0.5829473,0.6993678,0.581582,0.5288389,0.49709624,-0.1658946,-0.39873567,-0.16316405,-0.05767775,0.005807493
SZ300059,-0.03535913986305297,0.25,,2026-02-12,-0.0039560343,0.0052747326,-0.74999714,0.0008791321,0.16666856,0.00043956604,0.08333428,-0.0043956004,-0.83333147,1.0039717,1.0048543,0.9995587,1.0013207,1.0119175,1.0211861,1.0617815,1.0339812,1.0807575,1.0055611,1.0047671,1.0162408,1.0349816,1.0292081,0.005827382,0.006213341,0.015661545,0.033217732,0.027528074,-0.0007946809,0.00058300816,-0.0021341888,-0.0030024343,-0.00015393867,0.046492033,0.080706835,0.64992684,0.6331532,0.009537701,-0.003971795,-0.007390549,0.004033919,0.0085537415,-0.024666863,1.0189776,1.0207436,1.0781149,1.1345984,1.1345984,0.9995587,0.99073285,0.988088,0.988088,0.9783791,1.0106814,1.0105047,1.0286833,1.0624002,1.0442206,1.0,1.0,1.001766,1.005209,1.0082978,0.3,0.25,0.125,0.083333336,0.108333334,0.02272579,0.30879334,0.13231583,0.08130472,0.138401,0.6,0.5,0.05,0.3,0.65,0.2,0.2,0.5,0.6666667,0.2,0.4,0.3,-0.45,-0.36666667,0.45,0.21315421,0.13883965,0.49126446,0.86767256,0.69413245,0.5799535,0.5826857,0.628696,0.8618462,0.70404834,0.2,0.4,0.3,0.36666667,0.41666666,0.8,0.6,0.65,0.6,0.56666666,-0.6,-0.2,-0.35,-0.23333333,-0.15,0.3411782,0.37096658,0.30114755,0.45864704,0.44543996,0.65882176,0.62903345,0.6988524,0.5413529,0.55456,-0.31764358,-0.25806686,-0.3977049,-0.08270591,-0.10912005,1.1237571,1.3829421,1.6707857,2.2943099,1.945767,0.1863222,0.3584832,0.5051444,1.322058,1.0996802,0.7486643,0.7927102,0.96644425,1.6522031,1.6954705,0.10023878,0.25026876,0.37323627,0.49093878,0.5002111,0.8997612,0.74973124,0.62676376,0.5090612,0.49978885,-0.79952246,-0.4994625,-0.2535275,-0.01812242,0.00042227897
SZ000983,-0.03936744853458452,0.125,,2026-02-12,-0.00142046,0.022727298,-0.06250017,0.012784077,0.5624988,0.00852276,0.37500104,-0.005681777,-0.24999793,1.0014225,1.0142248,0.9914651,1.0030888,1.0071394,1.0298667,0.97156113,0.9203951,0.9985721,0.9945978,0.9968943,0.99090314,0.9853522,0.96405876,0.008722793,0.03164154,0.02798478,0.03131978,0.034100574,0.0024155213,-2.379561e-05,0.0016597002,0.0014868442,0.0010031045,0.19171259,5.1842976e-06,0.123107225,0.17466071,0.2639179,0.0005711588,0.0032127623,-0.006670276,-0.0069114375,0.006349649,1.0142248,1.07258,1.07258,1.07258,1.07258,0.9644012,0.9388867,0.9388867,0.9104106,0.8976026,1.0005711,1.0136839,1.0096859,1.0048548,0.99514514,0.98831505,0.975583,0.965564,0.96270823,0.9299857,0.8,0.6,0.7,0.7,0.85,0.71449757,0.4571159,0.4571159,0.5524436,0.5852037,1.0,0.1,0.55,0.7,0.85,0.6,0.3,0.65,0.033333335,0.35,0.4,-0.2,-0.1,0.6666667,0.5,-0.7908111,0.49111485,0.6920778,0.80525774,0.8013501,-0.2979033,0.6911648,0.7091011,0.75419337,0.6120026,0.4,0.5,0.6,0.56666666,0.43333334,0.6,0.5,0.4,0.43333334,0.53333336,-0.2,0.0,0.2,0.13333334,-0.1,0.42823008,0.44777364,0.53085464,0.56218624,0.50082487,0.5717699,0.55222636,0.4691454,0.43781376,0.49917513,-0.14353983,-0.104452744,0.06170925,0.1243725,0.0016497171,1.29568,1.8068241,1.5278763,1.4283199,0.968325,0.26138645,0.7583328,0.7877086,0.8050263,0.7379222,0.70205885,1.5352948,1.6798865,1.7126161,2.3161159,0.21786699,0.40259993,0.5161385,0.51988375,0.4861592,0.78213304,0.59740007,0.4838615,0.48011625,0.5138408,-0.564266,-0.19480015,0.032276966,0.039767522,-0.027681585
SZ000617,-0.039508986167890996,0.25,,2026-02-12,-0.0067567895,0.009008959,-0.75000787,0.0011260845,0.12499607,0.0011260845,0.12499607,-0.0067567895,-0.75000787,1.0068028,1.0079365,0.99886626,1.0022628,1.0123668,1.0419333,1.0895523,1.0952381,1.0557214,1.007875,1.0094528,1.0287989,1.05249,1.0437385,0.006017845,0.006605097,0.02454717,0.040912133,0.03491994,-0.0022743428,-0.0007279627,-0.003687256,-0.0041276533,9.373195e-05,0.35708362,0.11134514,0.7897175,0.7888673,0.0021974964,-0.0033262502,-0.006176929,0.0062300437,0.007361019,-0.04650357,1.0237175,1.0429974,1.1065239,1.1836524,1.1836524,0.99886626,0.99308056,0.99308056,0.99308056,0.990309,1.0096376,1.0160056,1.0505757,1.0906894,1.0804833,1.0054585,1.0054585,1.0078181,1.0114571,1.0137029,0.2,0.15,0.075,0.05,0.025,0.045621198,0.1386196,0.060994707,0.036308844,0.0501233,0.4,0.1,0.05,0.3,0.65,1.0,0.3,0.65,0.76666665,0.35,-0.6,-0.2,-0.6,-0.46666667,0.3,0.6448904,0.4048777,0.74691445,0.92872787,0.8446945,0.755054,0.600747,0.41067287,0.7157269,0.60538894,0.2,0.3,0.35,0.36666667,0.41666666,0.6,0.6,0.6,0.6,0.55,-0.4,-0.3,-0.25,-0.23333333,-0.13333334,0.31004304,0.2761757,0.28859052,0.38758385,0.46708095,0.68995696,0.7238243,0.71140945,0.61241615,0.53291905,-0.3799139,-0.44764858,-0.42281896,-0.22483231,-0.065838076,1.0036745,1.1903176,1.5939127,2.4242272,2.2726035,0.15641278,0.34389007,0.53381705,1.4923906,1.3444382,0.69439346,1.0329452,0.92260903,1.5206435,1.4311893,0.4953294,0.1890427,0.29398218,0.42946854,0.49398172,0.5046706,0.8109573,0.7060178,0.5705315,0.5060183,-0.009341191,-0.62191457,-0.4120356,-0.14106293,-0.012036573
SH600760,-0.040033020907217165,0.0,,2026-02-12,0.0009122597,0.012406404,0.07353135,0.0021893415,0.17646864,0.009304803,0.75,0.008027721,0.6470627,0.9990886,1.0021874,0.9897922,0.9961105,1.0144317,1.0096877,1.1124359,1.0264277,1.0797012,1.0054891,1.0020466,1.0340552,1.0535619,1.0421904,0.008442571,0.011696246,0.04286912,0.049185537,0.044774514,-0.0011069169,0.00164089,-0.0058946526,-0.0040714913,-0.00030548254,0.04297546,0.18041697,0.66175216,0.5310481,0.014197466,-0.0032752918,-0.0094306385,0.021943964,0.0054747444,-0.03317871,1.0235212,1.0235212,1.1373465,1.1900681,1.1900681,0.9897922,0.9729704,0.9729704,0.9729704,0.9618781,1.0092188,1.0102004,1.0856628,1.1005344,1.0889345,0.99985456,0.9977208,0.9999382,1.0056527,0.9999382,0.4,0.5,0.25,0.16666667,0.21666667,0.30264127,0.5347024,0.16443753,0.12450425,0.16706195,0.6,0.8,0.1,0.2,0.6,1.0,0.2,0.6,0.73333335,0.33333334,-0.4,0.6,-0.5,-0.53333336,0.26666668,0.8411755,-0.028389443,0.6606936,0.81358784,0.5633351,0.9283655,0.2145397,0.014557769,0.41279832,0.33628958,0.6,0.6,0.45,0.5,0.5,0.4,0.4,0.55,0.5,0.5,0.2,0.2,-0.1,0.0,0.0,0.36001372,0.45935655,0.33818159,0.47823873,0.4633404,0.6399863,0.54064345,0.66181844,0.52176124,0.5366596,-0.27997255,-0.08128694,-0.32363683,-0.043522533,-0.07331917,1.100733,1.1846853,1.5657139,1.9213016,1.5875942,0.22075792,0.2143157,0.56442285,0.84496236,0.75432545,0.7860044,0.6775083,1.1722641,1.1199906,1.2022431,0.42169687,0.44654462,0.41517463,0.48773202,0.4899139,0.5783031,0.55345535,0.58482534,0.51226795,0.5100861,-0.15660624,-0.10691075,-0.16965073,-0.024535926,-0.020172203
SH601881,-0.041225124642838604,0.375,,2026-02-12,-0.0066224653,0.009271504,-0.7142817,0.0019867788,0.21428874,0.00066225964,0.07142958,-0.007946985,-0.85714084,1.0066667,1.0086666,0.9993333,1.0031686,1.0247469,1.0174353,1.0449944,1.0545557,1.1012373,1.0093364,1.0108548,1.0163105,1.0345331,1.0479565,0.005920223,0.007993844,0.011272246,0.029264081,0.026214503,-0.0026996573,-4.4312234e-05,-0.0012305782,-0.0028430526,-0.0010804773,0.5198538,0.0002816744,0.41712433,0.73147875,0.5181409,-0.003937011,-0.01065548,-0.004619953,0.006691102,-0.016082399,1.0241253,1.0307473,1.0543443,1.1034275,1.1465234,0.9993333,0.9959784,0.98476535,0.98476535,0.98476535,1.0141733,1.015973,1.0249718,1.0691788,1.0654668,1.0062993,1.0060742,1.0073116,1.0083239,1.0213723,0.2,0.1,0.1,0.06666667,0.033333335,0.026890649,0.11566532,0.21895495,0.12838684,0.09418181,0.2,0.5,0.05,0.13333334,0.033333335,1.0,0.2,0.5,0.6666667,0.8333333,-0.8,0.3,-0.45,-0.53333336,-0.8,-0.5362902,0.02051702,-0.019164644,0.46837094,0.08276594,0.013074534,0.4456662,0.32413682,0.5150056,0.41762227,0.2,0.4,0.4,0.4,0.43333334,0.8,0.5,0.55,0.56666666,0.51666665,-0.6,-0.1,-0.15,-0.16666667,-0.083333336,0.13333398,0.38167956,0.35401458,0.40690982,0.40585774,0.866666,0.61832047,0.6459854,0.5930902,0.59414226,-0.73333204,-0.2366409,-0.29197088,-0.18618037,-0.18828453,0.9196295,1.2844996,1.4281689,1.6015453,1.3665979,0.099765226,0.45189726,0.48735926,0.5466842,0.5516573,0.81862223,0.8763155,1.0394403,1.0316844,1.1820982,0.28552404,0.2718588,0.42722103,0.49559158,0.5039805,0.714476,0.7281412,0.572779,0.5044084,0.4960195,-0.42895195,-0.45628238,-0.14555794,-0.008816849,0.007960976
SH601868,-0.041731815449539494,0.125,,2026-02-12,0.0,0.012448142,0.0,0.008298761,0.6666667,0.0041493806,0.33333334,-0.0041493806,-0.33333334,1.0,1.0082988,0.9958506,1.0023977,1.003937,1.019685,0.988189,0.9685039,0.996063,0.9976378,1.0003937,1.0175197,1.0085301,0.9927821,0.002156386,0.005705261,0.019766705,0.021391748,0.02268212,0.0003937004,-0.0006919583,-0.0028506285,0.00044931844,0.00082634547,0.083333336,0.13484047,0.7279151,0.034191463,0.4048143,0.0015748016,0.002720112,0.009561299,-0.015045291,-0.017159326,1.0082988,1.0168142,1.0853493,1.0853493,1.0853493,0.9919127,0.9910772,0.9900705,0.9683029,0.9562874,1.0,1.0047244,1.0393701,1.0283464,1.007874,0.996063,0.996063,0.996063,0.996063,0.9724409,0.9,0.65,0.325,0.5,0.75,0.49354714,0.34669015,0.10421519,0.27080804,0.33869496,1.0,0.2,0.05,0.36666667,0.68333334,0.2,0.4,0.05,0.033333335,0.35,0.8,-0.2,0.0,0.33333334,0.33333334,0.19806576,0.5375817,0.6846568,0.78073066,0.82638484,-0.026305756,0.55840546,0.7259144,0.70708054,0.5197258,0.4,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.4,0.36666667,0.0,-0.2,-0.2,0.0,0.033333335,0.4,0.3529412,0.53061223,0.56250006,0.5045872,0.6,0.64705884,0.46938777,0.4374999,0.49541286,-0.2,-0.29411766,0.06122445,0.12500016,0.009174301,0.9216685,1.1339364,1.8331615,1.5604271,1.1002157,0.13176337,0.3079652,1.0356183,0.95561475,0.8265721,0.8014554,0.97361696,1.9395335,2.1125011,2.4889843,0.47329113,0.268286,0.50445193,0.5069844,0.50621325,0.52670884,0.731714,0.49554807,0.49301562,0.49378678,-0.053417727,-0.46342802,0.008903845,0.013968775,0.012426464
SH601012,-0.042127734648467904,0.0,,2026-02-12,-0.0053792377,0.013448094,-0.4,0.0032275836,0.24000305,0.0048412727,0.35999694,-0.0037655483,-0.2800061,1.0054083,1.0086534,0.99513257,1.0015277,0.9859352,1.0151615,1.0005484,0.9973132,1.1438833,1.0106103,1.0008746,0.99928033,1.0017766,0.9994599,0.01738123,0.028180746,0.035039168,0.029823398,0.034835238,-0.0017848336,0.0042871567,0.0015982755,0.000177151,-0.00015719843,0.026361765,0.21215105,0.0728222,0.0027344793,0.006210959,-0.007040641,-0.020166807,-0.014463935,-0.0043453057,0.0051774485,1.0681417,1.0681417,1.084382,1.084382,1.1595502,0.9735111,0.9524269,0.92483085,0.92483085,0.92483085,1.0213248,1.0213248,1.033432,1.0212096,1.017958,0.99859625,0.9821517,0.96442395,0.9856117,0.9745847,0.4,0.5,0.45,0.38333333,0.5083333,0.27991897,0.41112366,0.47112858,0.47112858,0.32025117,0.4,0.7,0.35,0.56666666,0.016666668,0.2,0.2,0.2,0.46666667,0.73333335,0.2,0.5,0.15,0.1,-0.71666664,0.8362558,0.49135154,0.5853609,0.43718326,0.45701674,0.9215872,0.6994013,0.6658372,0.64359456,0.52713037,0.4,0.4,0.4,0.43333334,0.43333334,0.6,0.6,0.6,0.56666666,0.55,-0.2,-0.2,-0.2,-0.13333334,-0.11666667,0.57928896,0.47460735,0.49950257,0.5018411,0.43887725,0.420711,0.52539265,0.50049746,0.49815887,0.5611227,0.15857796,-0.050785318,-0.0009948794,0.0036822276,-0.12224549,1.6328754,1.8523439,1.9895848,1.7797207,1.3680046,0.80185527,0.7070187,0.80931747,0.7930088,0.74102575,1.3988388,0.8312019,1.2316337,1.3211768,1.5827764,0.35209048,0.43849164,0.49587256,0.5087812,0.4958389,0.6479095,0.56150836,0.50412744,0.4912188,0.50416106,-0.29581904,-0.12301672,-0.008254894,0.017562415,-0.008322166
SH601136,-0.04628562683067278,0.0,,2026-02-12,-0.008342615,0.008342615,-1.0,0.0,0.0,0.0,0.0,-0.008342615,-1.0,1.0084128,1.0084128,1.0,1.0033859,1.0185996,1.0158644,1.0618162,1.0541575,1.1225383,1.0086434,1.007221,1.0273249,1.0441649,1.0749089,0.00530946,0.0070942873,0.024919113,0.03242195,0.047866356,-0.0025711206,0.00068297726,-0.0036026884,-0.0032701057,-0.0024547905,0.58625174,0.08495841,0.7315706,0.7884007,0.80217284,-0.0035010935,-0.010294415,0.006900583,0.003251679,-0.0024925119,1.0188183,1.0258873,1.0717734,1.1028149,1.2141906,1.0,0.9932561,0.988954,0.988954,0.988954,1.0115974,1.0115974,1.0544858,1.0805252,1.1161925,1.0065645,1.0004376,1.0071115,1.0102845,1.0404814,0.2,0.2,0.1,0.06666667,0.033333335,0.0,0.20667058,0.13337415,0.09701285,0.04904163,0.2,0.5,0.05,0.26666668,0.033333335,1.0,0.3,0.5,0.6666667,0.8333333,-0.8,0.2,-0.45,-0.4,-0.8,0.10131731,0.15194832,0.37569264,0.6754881,0.7747718,0.11501371,0.6328234,-0.24851863,0.30958834,0.45117736,0.2,0.4,0.35,0.36666667,0.41666666,0.8,0.6,0.65,0.6333333,0.56666666,-0.6,-0.2,-0.3,-0.26666668,-0.15,0.16000107,0.3858271,0.28838956,0.3926247,0.40035594,0.83999896,0.6141729,0.71161044,0.60737526,0.59964406,-0.67999786,-0.22834581,-0.4232209,-0.21475056,-0.19928811,0.9937389,1.2540236,1.6902127,2.109272,2.7711442,0.1251195,0.3645997,0.7420219,1.0280478,1.9610785,0.6027795,0.6960256,1.8248217,1.4782734,1.6925179,0.11679097,0.28404954,0.41875893,0.493379,0.48481184,0.88320905,0.7159504,0.5812411,0.506621,0.51518816,-0.76641804,-0.43190092,-0.16248216,-0.013242024,-0.030376336
SH600276,-0.04792335032054637,0.125,,2026-02-12,0.0023890024,0.016894236,0.14140931,0.012798678,0.7575765,0.0017065568,0.10101414,-0.008703118,-0.5151531,0.9976167,1.0127681,0.9959142,1.0014637,0.99012405,0.98927295,1.0754162,1.024514,1.0517534,0.99012506,0.98515385,0.9965856,1.0230837,1.0337863,0.012533858,0.01255399,0.025007823,0.045022063,0.035792895,0.007337455,0.0026248726,-0.002535574,-0.0041221553,-0.0010756365,0.85676426,0.40074158,0.3598063,0.64968014,0.27544647,-0.004799941,0.0030342028,0.02750236,0.03668758,-0.0020550578,1.0205983,1.0205983,1.0813744,1.1206993,1.1206993,0.9703759,0.9572695,0.95471394,0.95471394,0.95471394,1.0005445,0.9953677,1.0141622,1.0768802,1.0736122,0.9775606,0.9775606,0.9775606,0.9801498,0.99884194,0.8,0.9,0.65,0.43333334,0.21666667,0.58985907,0.6747409,0.35753894,0.27283165,0.27283165,0.8,0.9,0.05,0.26666668,0.6333333,0.4,0.4,0.5,0.6666667,0.8333333,0.4,0.5,-0.45,-0.4,-0.2,0.5220491,0.09324304,-0.19746862,-0.12918958,-0.26793396,0.80848265,0.5803478,0.32264233,0.65434456,0.34312412,0.6,0.7,0.4,0.43333334,0.45,0.4,0.3,0.6,0.56666666,0.55,0.2,0.4,-0.2,-0.13333334,-0.1,0.6115718,0.55259943,0.3436797,0.46669745,0.4620375,0.3884282,0.44740057,0.6563203,0.53330255,0.5379625,0.22314359,0.10519886,-0.3126406,-0.066605106,-0.075925,1.3182225,1.5101404,1.7154862,1.6453179,1.2365392,0.40460354,0.44539168,0.57245004,0.5468719,0.5983877,0.88705325,0.9743434,0.90829223,1.2794265,1.4056151,0.3865351,0.22253768,0.4775095,0.5108999,0.5089681,0.6134649,0.7774623,0.5224905,0.4891001,0.49103191,-0.22692978,-0.5549246,-0.044981025,0.02179981,0.017936181
SH603296,-0.049144836180379646,0.0,,2026-02-12,0.051173706,0.06138492,0.83365273,0.003403714,0.055448696,0.006807499,0.110898554,0.054577492,0.8891026,0.95131755,1.003238,0.94484144,0.98250526,0.91747534,0.9592423,1.0688611,1.0333825,0.95885414,0.9512771,0.9418058,0.97872835,1.0062314,1.0103434,0.029577063,0.025442636,0.04942646,0.057454545,0.047449667,0.01666797,0.0036878372,-0.0065861423,-0.0054424442,-0.00054662436,0.7939539,0.19258867,0.6214573,0.6954099,0.040477294,0.0153870005,0.041598983,0.08384,0.07268404,0.005782023,1.003238,1.003238,1.100793,1.1079081,1.126369,0.90493464,0.90261644,0.90261644,0.90261644,0.90261644,0.96118313,0.9542582,1.014533,1.0628213,1.0591414,0.93416655,0.92422944,0.9278162,0.9445695,0.9651735,1.0,1.0,0.7,0.46666667,0.41666666,0.96706104,0.96781987,0.49139786,0.47436678,0.43522882,1.0,1.0,0.05,0.16666667,0.25,0.2,0.3,0.65,0.76666665,0.8833333,0.8,0.7,-0.6,-0.6,-0.6333333,0.85357773,0.58694595,0.6704554,0.5753846,0.478877,0.90533334,0.6619885,0.54030377,0.56748587,0.632747,0.8,0.5,0.4,0.43333334,0.5,0.2,0.5,0.6,0.56666666,0.5,0.6,0.0,-0.2,-0.13333334,0.0,0.94477,0.63881546,0.39483044,0.4666667,0.5197702,0.055230048,0.36118454,0.60516953,0.5333333,0.4802298,0.8895399,0.27763093,-0.21033911,-0.06666663,0.039540432,0.5309919,0.52974784,0.64067125,0.6621733,0.6061953,0.2691879,0.20448866,0.20475486,0.20314379,0.23480007,1.572929,1.6374345,1.1189084,1.0371048,1.0832002,0.81761664,0.6134186,0.5665583,0.5458364,0.51617336,0.18238334,0.38658145,0.43344167,0.45416358,0.48382664,0.6352333,0.22683713,0.13311666,0.09167281,0.032346748
SZ300750,-0.049670899182167674,0.125,,2026-02-12,0.015864851,0.02662164,0.59593815,0.0054324996,0.2040633,0.0053242887,0.19999854,0.01575664,0.5918734,0.9843829,1.0053476,0.9791418,0.99796575,0.9656105,0.9095975,0.94115937,0.9822578,1.0242987,0.98266804,0.9635382,0.9416064,0.95201963,0.97974586,0.010628618,0.025947073,0.029921105,0.03095912,0.038005244,0.0033779568,0.0075587034,0.0037770022,-0.0005027486,-0.0014953681,0.25251928,0.77790993,0.55770844,0.020437427,0.47218153,0.010576051,0.0024475968,0.022512078,0.05527025,0.06436749,1.0053476,1.0053476,1.0053476,1.01233,1.0611757,0.9524904,0.9138881,0.8859816,0.8859816,0.8859816,0.9856177,0.98140115,0.972749,0.9820748,1.0097389,0.9774563,0.930636,0.91801125,0.92513585,0.9361139,1.0,1.0,1.0,0.96666664,0.71666664,0.8988283,0.9415298,0.9551995,0.9024122,0.65081203,1.0,1.0,1.0,0.1,0.28333333,0.2,0.3,0.45,0.6333333,0.81666666,0.8,0.7,0.55,-0.53333336,-0.53333336,0.44275028,-0.33067912,-0.42852437,-0.3942519,-0.59531814,0.96606094,0.9541802,0.68621707,0.5568996,0.371664,0.6,0.5,0.5,0.4,0.45,0.4,0.5,0.5,0.6,0.55,0.2,0.0,0.0,-0.2,-0.1,0.8047157,0.83563143,0.6542624,0.5309746,0.4814281,0.19528432,0.16436857,0.34573758,0.46902537,0.5185719,0.6094314,0.67126286,0.30852485,0.061949227,-0.037143815,0.95690334,1.1677635,1.2439308,1.2105827,1.0120163,0.30038142,0.392756,0.3118348,0.30816275,0.31692877,0.86938626,1.328022,1.4170986,1.3083316,1.1648432,0.49179077,0.47462672,0.48677978,0.51680815,0.48505956,0.5082092,0.5253733,0.51322025,0.48319185,0.51494044,-0.016418481,-0.050746553,-0.026440462,0.03361632,-0.029880855
SZ300015,-0.052917242921272145,0.25,,2026-02-12,-0.00841123,0.011214903,-0.7500047,0.0018691388,0.16666563,0.0009345343,0.08332968,-0.009345834,-0.83334064,1.0084826,1.0103676,0.99905753,1.0018792,1.0848393,1.0754097,1.099907,1.0324962,1.1354655,1.0148959,1.0328997,1.0469908,1.0552336,1.0577654,0.016586086,0.026393611,0.024508473,0.027308183,0.025738984,-0.008860279,-0.0051471544,-0.0029261278,-0.0016717687,-0.000619782,0.7134228,0.34861675,0.49890992,0.29044807,0.1768459,0.0028246224,-0.0097375875,-0.019192575,-0.030992966,-0.039481822,1.0537245,1.0970922,1.1046218,1.1373394,1.1382679,0.99529773,0.99529773,0.99529773,0.99529773,0.99529773,1.0184819,1.0463734,1.0671132,1.073143,1.0764971,1.0067884,1.0099964,1.0243286,1.0372384,1.0399027,0.2,0.1,0.05,0.033333335,0.016666668,0.080481045,0.0461936,0.043012068,0.033104733,0.032889754,0.2,0.5,0.05,0.26666668,0.016666668,0.4,0.7,0.85,0.9,0.95,-0.2,-0.2,-0.8,-0.6333333,-0.93333334,0.64081395,0.43366465,0.095904805,0.339043,0.13347577,-0.63202685,0.24298105,0.422224,0.54475945,0.3573422,0.2,0.4,0.35,0.46666667,0.38333333,0.8,0.6,0.65,0.53333336,0.6,-0.6,-0.2,-0.3,-0.06666667,-0.21666667,0.021314397,0.30582172,0.34131813,0.46309114,0.4058216,0.9786856,0.6941783,0.65868187,0.53690886,0.59417844,-0.95737123,-0.3883566,-0.31736377,-0.07381771,-0.18835683,1.9054575,1.8702147,1.5865835,1.5682677,1.1623205,1.1047314,0.8712618,0.7124138,0.7438363,0.6776664,1.199007,0.94181496,1.1335973,1.113579,1.3807026,0.18617968,0.40208825,0.46064872,0.5087439,0.50809556,0.8138203,0.5979117,0.5393513,0.49125612,0.49190444,-0.62764066,-0.19582348,-0.07870259,0.017487742,0.016191103
