,datetime,instrument,score,exp_name,rid,real_label,error,abs_error
104,2026-03-17,SZ300750,-0.02338306338731755,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
105,2026-03-17,SZ300661,0.00045636935321564416,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
106,2026-03-17,SZ300628,-0.0513687043703834,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
107,2026-03-17,SZ300502,-0.04473896199436918,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
108,2026-03-17,SZ300498,0.0280739109617316,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
109,2026-03-17,SZ003816,0.07075160647583988,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
110,2026-03-17,SZ002938,0.11024055246119682,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
111,2026-03-17,SZ002920,0.09879362605516705,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
112,2026-03-17,SZ002916,0.0026356074982420165,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
113,2026-03-17,SZ002311,-0.09453543547880096,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
114,2026-03-17,SZ002304,0.05126008887755328,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
115,2026-03-17,SZ002252,-0.022727794671535108,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
116,2026-03-17,SZ002241,0.08152658663020519,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
117,2026-03-17,SZ002236,0.02303959022789652,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
118,2026-03-17,SZ002230,0.006966484367168347,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
119,2026-03-17,SZ002179,-0.051161866242883006,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
120,2026-03-17,SZ002142,0.05755312215798737,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
121,2026-03-17,SZ002074,-0.032219699645961886,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
122,2026-03-17,SZ002050,-0.07587864125857997,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
123,2026-03-17,SZ002049,0.014041350542247505,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
124,2026-03-17,SZ002028,-0.031624865786191746,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
125,2026-03-17,SZ002027,-0.1080108379286691,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
126,2026-03-17,SZ002001,0.3515951215436495,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
127,2026-03-17,SZ001979,0.20932205741148593,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
128,2026-03-17,SZ002352,0.09371729153007921,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
129,2026-03-17,SZ001391,-0.0011869216159087375,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
130,2026-03-17,SZ002371,0.11835857345175714,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
131,2026-03-17,SZ002415,0.06313543431167691,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
132,2026-03-17,SZ002736,-0.04816272762522646,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
133,2026-03-17,SZ002714,0.004413600740409688,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
134,2026-03-17,SZ002709,-0.06930724951924018,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
135,2026-03-17,SZ002648,0.16641087291826692,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
136,2026-03-17,SZ002625,-0.10308644894039533,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
137,2026-03-17,SZ002601,0.10994212424810466,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
138,2026-03-17,SZ002600,0.03687377696896967,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
139,2026-03-17,SZ002594,-0.06280452455863962,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
140,2026-03-17,SZ002493,0.1273796408236399,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
141,2026-03-17,SZ002475,-0.09574826942663771,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
142,2026-03-17,SZ002466,-0.0048891110191168615,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
143,2026-03-17,SZ002463,0.028542958008011328,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
144,2026-03-17,SZ002460,-0.0757540217718233,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
145,2026-03-17,SZ002459,0.03212351120405219,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
146,2026-03-17,SZ002422,0.0015332017142739736,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
147,2026-03-17,SZ002384,-0.16885220294363046,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
148,2026-03-17,SH601919,-0.03850749978907405,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
149,2026-03-17,SH601916,0.05755843930686191,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
150,2026-03-17,SH601901,-0.01604154003686144,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
151,2026-03-17,SH600522,0.27016268974398566,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
