,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
36,SZ000166,0.019827801909178374,0.6842105263157895,,,,,,2026-05-12,0.0020963908,0.014675047,0.14285411,0.008385797,0.57143235,0.0041928594,0.28571352,-0.0020965463,-0.1428647,0.997908,1.0083683,0.9937239,1.0007014,0.992053,0.9735099,0.97086096,0.9986755,1.0503311,0.9970861,0.9886093,0.98900664,0.986181,1.0112362,0.0035540056,0.012206523,0.009931215,0.010328215,0.031113524,0.0003973499,0.0034677887,0.00013942085,0.0003727459,-0.0014806546,0.03125,0.7398313,0.006897929,0.10094318,0.69073105,0.0021191996,-0.0042143357,0.0096688615,0.0084141465,0.03244308,1.0083683,1.0083683,1.0083683,1.0083683,1.0730577,0.98611355,0.9632544,0.9632544,0.96060896,0.96060896,1.0,0.9989404,0.9954967,0.994702,1.0431788,0.9941722,0.9780133,0.9811921,0.9766888,0.9835762,0.9,0.95,0.975,0.98333335,0.5416667,0.6239784,0.81450826,0.81450826,0.82478285,0.3503024,1.0,1.0,1.0,1.0,0.06666667,0.8,0.1,0.55,0.26666668,0.6333333,0.2,0.9,0.45,0.73333335,-0.56666666,0.88561857,0.7007649,0.19150542,0.3157877,0.17509022,0.40120694,0.3921373,0.33714786,0.4408963,0.030409543,0.6,0.5,0.4,0.36666667,0.41666666,0.4,0.4,0.45,0.53333336,0.53333336,0.2,0.1,-0.05,-0.16666667,-0.11666667,0.6666667,0.7380956,0.6341464,0.50292397,0.4489247,0.33333334,0.2619044,0.36585358,0.49707603,0.55107534,0.33333334,0.4761912,0.2682928,0.005847941,-0.10215063,0.7988685,0.7571549,0.71254534,0.6831238,0.7263778,0.15353279,0.16968457,0.21435767,0.19174087,0.19966298,0.6188283,0.88383955,1.2201654,1.0650914,1.315849,0.5342128,0.5784631,0.5429987,0.5315675,0.49211147,0.46578717,0.4215369,0.45700133,0.46843252,0.50788856,0.06842565,0.15692621,0.08599733,0.06313499,-0.015777059
37,SZ002415,0.018961010295938836,0.5263157894736842,,,,,,2026-05-12,-0.02262447,0.027149253,-0.8333368,0.004242001,0.15624744,0.00028278152,0.010415812,-0.02658369,-0.97916836,1.0231482,1.0274884,0.9997107,1.0093552,1.050065,0.969045,0.8900538,0.8906248,0.9218835,1.0270286,1.0150219,0.9893838,0.9536683,0.93388087,0.017172525,0.026255362,0.035116673,0.058824796,0.048498258,-0.010300929,0.0045713857,0.005024038,0.0062847952,0.0015716737,0.89954823,0.27788886,0.7163861,0.88463295,0.32031137,-0.0064266757,-0.035593174,-0.037112184,-0.044797856,0.019754786,1.0732063,1.0732063,1.0732063,1.0732063,1.0732063,0.9997107,0.9635473,0.89207137,0.8564864,0.85532236,1.0409777,1.0409777,1.0242537,1.0035378,0.9724005,1.0185244,0.9965862,0.96713275,0.8827597,0.8898205,0.2,0.3,0.65,0.76666665,0.8833333,0.003936662,0.33241865,0.5958466,0.6622078,0.6640125,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.1,0.05,0.1,0.48333332,-0.8,0.5,0.75,0.76666665,0.45,-0.10874785,0.72518957,0.36358133,0.8325295,0.71695954,0.13745554,0.69561356,0.6655965,0.6201621,0.34378895,0.0,0.5,0.5,0.43333334,0.48333332,1.0,0.5,0.5,0.56666666,0.51666665,-1.0,0.0,0.0,-0.13333334,-0.033333335,0.0,0.61807215,0.6778835,0.6451674,0.559785,1.0,0.38192782,0.3221165,0.35483256,0.44021496,-1.0,0.23614433,0.35576704,0.29033488,0.11957006,0.9804976,0.92479473,0.931317,0.729905,0.64641035,0.21360621,0.29906797,0.3380109,0.40042654,0.31833857,0.8287648,1.3105975,1.1236044,1.3904563,1.4412805,0.3286752,0.56247705,0.54728574,0.53608876,0.50633407,0.6713248,0.43752298,0.45271423,0.46391124,0.49366596,-0.34264958,0.124954075,0.09457152,0.072177514,0.012668093
38,SH601136,0.01695898817576104,0.6842105263157895,,,,SH601136,首创证券,2026-05-12,0.00059488084,0.014872091,0.03999981,0.009518093,0.63999695,0.004759117,0.3200032,-0.004164095,-0.27999395,0.99940544,1.0095124,0.9946492,1.0022799,0.988399,0.9651972,0.9553364,1.0,1.0609049,0.9973318,0.9830626,0.9792053,0.975174,1.0116782,0.0047584926,0.021285579,0.015762432,0.015437339,0.04310499,0.00034802998,0.00577234,0.0011361061,0.00078303076,-0.0020561912,0.013373173,0.6741311,0.18182743,0.1993951,0.6940195,0.0019721603,-0.009038167,0.010001667,0.013472053,0.048979383,1.0095124,1.0143423,1.0143423,1.0143423,1.094084,0.985991,0.94826007,0.94826007,0.94826007,0.94826007,1.0005801,1.000116,0.9961717,0.98863107,1.0610209,0.9946636,0.9530162,0.9679814,0.962761,0.9732018,0.6,0.8,0.9,0.93333334,0.5083333,0.59558403,0.78296214,0.78296214,0.78296214,0.35481083,1.0,0.4,0.7,0.8,0.18333334,0.6,0.2,0.6,0.73333335,0.8666667,0.4,0.2,0.1,0.06666667,-0.68333334,0.9842714,0.769361,0.6977629,0.6612115,0.10994157,0.5410932,0.84505665,0.8097791,0.78115505,0.4349732,0.4,0.4,0.45,0.4,0.45,0.6,0.5,0.45,0.53333336,0.51666665,-0.2,-0.1,0.0,-0.13333334,-0.06666667,0.66666734,0.67241406,0.62145114,0.5,0.44691616,0.33333266,0.32758594,0.37854886,0.5,0.55308384,0.33333468,0.34482813,0.24290226,0.0,-0.10616769,0.93183285,0.9693588,0.7725149,0.67519,0.6354196,0.20388064,0.506296,0.42718863,0.3899157,0.32055387,0.836334,1.9384186,2.0251417,1.9139954,1.8036672,0.34240794,0.5750074,0.5339049,0.5231973,0.51606023,0.65759206,0.42499262,0.46609512,0.4768027,0.48393977,-0.3151841,0.15001476,0.06780978,0.0463946,0.032120496
39,SH601818,0.01600091173420463,0.6842105263157895,,,,SH601818,光大银行,2026-05-12,0.0,0.0063492213,0.0,0.0031746107,0.5,0.0031746107,0.5,0.0,0.0,1.0,1.0031747,0.9968254,0.99947083,0.99081165,1.0091883,1.0122511,1.0474732,1.0229709,0.99387443,0.9975498,1.0047473,1.0107708,1.0261358,0.0057299375,0.0070436667,0.009133117,0.013835156,0.02079744,0.0033690573,-0.0011508666,-0.0013103205,-0.0013290256,-0.0009660672,0.86428523,0.24471685,0.7204188,0.7151551,0.65810424,-0.0006125523,0.0076291156,0.0077007143,0.0085000545,0.0023631866,1.0031747,1.0094113,1.0185976,1.0538216,1.0661811,0.9844603,0.9844603,0.9844603,0.9844603,0.9844603,1.0,1.0030628,1.0122511,1.0159265,1.0474732,0.9901991,0.99081165,0.9981623,1.0,1.0091883,0.9,0.6,0.3,0.2,0.1,0.83036464,0.6228085,0.455212,0.22404028,0.19015616,0.8,0.2,0.05,0.033333335,0.36666667,0.4,0.7,0.85,0.9,0.95,0.4,-0.5,-0.8,-0.8666667,-0.5833333,0.2428541,-0.26212895,-0.3853586,0.20130643,0.47927186,0.8798997,-0.055404056,-0.121423446,-0.15567228,-0.27872044,0.4,0.3,0.25,0.23333333,0.31666666,0.2,0.4,0.3,0.4,0.4,0.2,-0.1,-0.05,-0.16666667,-0.083333336,0.80000085,0.3846155,0.38888875,0.30379745,0.46987948,0.19999912,0.61538446,0.6111112,0.6962025,0.53012055,0.60000175,-0.23076898,-0.22222249,-0.39240506,-0.060241044,1.2518827,1.2539896,1.1331639,1.316844,1.8806603,0.47885728,0.4387154,0.3789353,0.5571505,0.9053069,1.3925556,1.2247574,1.5109252,1.8920482,1.4714708,0.37313527,0.50328594,0.50433695,0.4616799,0.4758817,0.62686473,0.49671403,0.49566305,0.5383201,0.5241183,-0.2537295,0.0065719364,0.008673892,-0.07664019,-0.048236586
40,SH601988,0.015785044433881408,0.6842105263157895,,,,SH601988,中国银行,2026-05-12,0.010563372,0.019366201,0.54545397,0.007042227,0.3636349,0.0017606029,0.09091111,0.0052817473,0.27273017,0.9895471,1.0069686,0.98780483,1.0004365,1.0020229,1.0141605,0.991234,0.9669588,0.91975725,0.99312204,1.0004046,1.0047202,1.0040683,0.9713082,0.0043018707,0.008793074,0.012887293,0.016157696,0.036115456,0.000944028,-0.0022722203,-0.00042080885,6.8857036e-05,0.0017613532,0.12039129,0.61211205,0.037317656,0.001407471,0.7254484,0.0049899057,0.00982041,-0.0007224682,-0.0050667417,-0.023268064,1.0069686,1.0194494,1.0400094,1.0402917,1.0402917,0.97768605,0.97768605,0.97207123,0.9618979,0.914698,0.99568444,1.0094403,1.0125421,1.0148348,1.008766,0.98988533,0.99096423,0.991234,0.99096423,0.93391776,1.0,0.5,0.4,0.41666666,0.7083333,0.7620218,0.53429496,0.41109073,0.4860349,0.67919034,1.0,0.5,0.4,0.2,0.6,0.8,0.9,0.1,0.033333335,0.21666667,0.2,-0.4,0.3,0.16666667,0.38333333,0.6432805,-0.29727966,-0.0047954894,0.17284137,0.04291502,0.26396245,-0.03642901,0.4982747,0.6075132,0.33785418,0.2,0.2,0.35,0.36666667,0.45,0.6,0.7,0.55,0.53333336,0.43333334,-0.4,-0.5,-0.2,-0.16666667,0.016666668,0.45454594,0.36363658,0.5329949,0.56639576,0.58762884,0.545454,0.63636345,0.46700507,0.43360427,0.41237113,-0.090908095,-0.27272683,0.06598984,0.13279146,0.17525774,0.87008744,0.8158174,0.79292333,0.94225484,0.9764618,0.1828437,0.17807671,0.15462828,0.37654093,0.3670562,1.0567836,0.77564144,0.9590223,1.7437335,1.4901807,0.49251786,0.64092565,0.51796126,0.48167863,0.47556236,0.5074822,0.35907435,0.4820387,0.5183214,0.52443767,-0.014964301,0.2818513,0.035922576,-0.036642753,-0.048875272
41,SH601066,0.015759059532854534,0.5263157894736842,,,,SH601066,中信建投,2026-05-12,0.0017391698,0.012173896,0.14286058,0.0069564595,0.57142425,0.0034782663,0.28571513,-0.0017390233,-0.14284855,0.99826384,1.0069444,0.9947916,1.000543,0.99803376,0.9382618,0.9264648,0.95556426,1.0420762,1.0022807,0.97746754,0.9624066,0.95168436,0.9827762,0.006403832,0.032473177,0.027327541,0.027563075,0.043630745,-0.002438055,0.00922556,0.0032978626,0.0023559188,-0.0017064422,0.36236572,0.73985624,0.50972044,0.56619626,0.46654952,0.0025953841,-0.018982545,0.0062637297,0.014154848,0.06756383,1.015811,1.021032,1.021032,1.021032,1.0755308,0.98587036,0.9256642,0.9256642,0.9069114,0.9069114,1.0043255,1.0023594,0.99842703,0.96618164,1.0216279,0.9988989,0.9429021,0.9452615,0.93110496,0.94093585,0.4,0.7,0.85,0.9,0.65,0.4719227,0.7794646,0.7794646,0.81570387,0.5520636,0.4,0.5,0.75,0.8333333,0.033333335,0.8,0.1,0.55,0.26666668,0.6333333,-0.4,0.4,0.2,0.56666666,-0.6,0.91851693,0.8059408,0.75652033,0.8012218,0.40385154,0.11717819,0.7970325,0.74182665,0.66756994,0.3885396,0.4,0.5,0.5,0.46666667,0.46666667,0.6,0.4,0.45,0.5,0.51666665,-0.2,0.1,0.05,-0.033333335,-0.05,0.5233649,0.760798,0.71693766,0.5760431,0.46074837,0.47663507,0.23920204,0.28306237,0.42395684,0.5392516,0.046729848,0.52159595,0.43387526,0.15208632,-0.07850327,1.2349808,1.1666934,0.9118226,0.7757402,0.7671308,0.29960755,0.69698066,0.5886726,0.52057177,0.4023872,0.7267967,1.6739953,2.0113966,1.936048,1.7983522,0.11813985,0.53764737,0.531628,0.5251177,0.501113,0.88186014,0.46235266,0.46837196,0.4748823,0.49888697,-0.76372033,0.07529467,0.06325606,0.05023541,0.002226037
42,SH600999,0.015572998454104989,0.631578947368421,,,,SH600999,招商证券,2026-05-12,0.0043183626,0.017273337,0.25000164,0.006169009,0.35714054,0.006785966,0.39285785,0.0049353195,0.28571892,0.9957002,1.0061425,0.9889434,0.99924654,0.9656616,0.94946957,0.95644885,0.9447236,1.0251256,0.987493,0.97152424,0.96843934,0.96331656,0.98234683,0.008967109,0.019137386,0.0154294325,0.016372416,0.033609457,0.0044947118,0.0061215227,0.00081590185,0.0010513578,-0.0012950425,0.6281145,0.9379184,0.09786874,0.3195783,0.4528401,0.0035175967,0.00092891406,0.023809563,0.021438781,0.05585689,1.0061425,1.0061425,1.0061425,1.0061425,1.062591,0.96616316,0.93679374,0.93679374,0.9236749,0.9169737,0.9946399,0.9859296,0.9787828,0.97638184,1.0132886,0.9812953,0.95745385,0.95639306,0.9487995,0.955053,1.0,1.0,1.0,1.0,0.76666665,0.84635854,0.9114262,0.9114262,0.9255164,0.5701681,1.0,1.0,1.0,1.0,0.083333336,0.2,0.1,0.55,0.06666667,0.46666667,0.8,0.9,0.45,0.93333334,-0.38333333,0.5609288,0.24864012,0.15295006,0.41592893,0.3221521,0.55839175,0.43433607,0.28208712,0.37050933,0.06145668,0.8,0.8,0.55,0.5,0.45,0.2,0.2,0.4,0.43333334,0.5,0.6,0.6,0.15,0.06666667,-0.05,0.8682637,0.844106,0.6652545,0.61647063,0.47511062,0.13173628,0.155894,0.33474556,0.3835294,0.5248894,0.73652744,0.68821204,0.3305089,0.23294123,-0.04977876,0.9460368,0.96855366,0.783934,0.67215294,0.7039548,0.32174876,0.30706117,0.33677572,0.32685596,0.29481682,0.88540304,1.0437509,1.2149284,1.1210077,1.1590257,0.40088198,0.5374923,0.53797793,0.53813916,0.49539104,0.599118,0.46250772,0.46202204,0.46186084,0.504609,-0.19823603,0.074984565,0.07595592,0.07627831,-0.009217932
43,SH601117,0.01546866631192787,0.5263157894736842,,,,SH601117,中国化学,2026-05-12,-0.0035587198,0.021352319,-0.16666667,0.01660738,0.77777874,0.0011862193,0.05555459,-0.01897988,-0.8888908,1.0035714,1.0202382,0.9988095,1.0099428,1.0244344,1.0217195,1.0787331,1.1122172,1.0099548,1.0041629,1.0114932,1.0240271,1.0399095,1.056184,0.0112777725,0.013671849,0.022055196,0.030994525,0.048438914,-0.0038009107,-0.0020457965,-0.0029551268,-0.0029988086,-0.00071757,0.2839675,0.20524934,0.62834543,0.7254863,0.0669329,0.0034389168,-0.0022871338,0.004046544,0.003573203,-0.035015713,1.0291055,1.0364394,1.0977834,1.1273531,1.2477193,0.98370725,0.98370725,0.98370725,0.98370725,0.98356754,1.0114027,1.0244344,1.0320362,1.0787331,1.0910407,0.9974661,0.999819,1.0092307,1.0152036,1.0152036,0.4,0.3,0.15,0.1,0.11666667,0.3588849,0.30897173,0.14282343,0.11342318,0.06220841,0.2,0.4,0.05,0.033333335,0.36666667,0.8,0.9,0.95,0.96666664,0.05,-0.6,-0.5,-0.9,-0.93333334,0.31666666,-0.02630105,-0.25563595,-0.066267386,0.3221425,0.7487574,-0.10514422,0.17162138,0.27291304,0.5760061,0.5854181,0.2,0.3,0.25,0.23333333,0.38333333,0.8,0.7,0.7,0.73333335,0.5833333,-0.6,-0.4,-0.45,-0.5,-0.2,0.30434757,0.4130435,0.3049325,0.36098644,0.49550286,0.6956524,0.5869565,0.6950675,0.6390136,0.5044972,-0.39130488,-0.17391302,-0.390135,-0.27802715,-0.008994297,1.3202165,1.2385688,1.121667,1.1723447,1.4615645,0.19276802,0.19119598,0.21491162,0.2776767,0.5777686,0.6971841,0.70080864,0.8414336,1.1581275,1.3088425,0.5228153,0.48718914,0.5020995,0.39774066,0.48880738,0.4771847,0.5128109,0.4979005,0.60225934,0.5111926,0.045630552,-0.025621723,0.004199048,-0.2045187,-0.022385217
44,SH601288,0.014435747027382479,0.631578947368421,,,,SH601288,农业银行,2026-05-12,-0.0029412247,0.011764646,-0.2500054,0.007352893,0.6249991,0.001470528,0.124995515,-0.008823589,-0.75000894,1.00295,1.0103245,0.99852514,1.0039908,1.0203813,1.0368179,0.9730441,0.96581197,0.98224854,1.009336,1.0178173,1.0211046,1.0078238,0.99276793,0.0072081257,0.011309078,0.023235898,0.029360682,0.02825934,-0.003287307,-0.0033590354,0.00018389095,0.0019416714,0.0009972084,0.5199671,0.80869776,0.002192148,0.3389385,0.37979364,-0.0027613612,-0.0027015815,-0.022851521,-0.03597805,-0.022185585,1.0325016,1.0424994,1.074731,1.074731,1.074731,0.9950994,0.9950994,0.96288186,0.9469401,0.9331794,1.0140697,1.0247207,1.0386589,1.0331361,1.0203813,1.0031558,1.0102564,1.0031558,0.97869825,0.96949375,0.2,0.1,0.2,0.4,0.6666667,0.13102359,0.10338725,0.3318591,0.41520882,0.47205856,0.6,0.2,0.4,0.6,0.8,0.8,0.9,0.05,0.1,0.21666667,-0.2,-0.7,0.35,0.5,0.5833333,-0.3146225,-0.5674097,0.017855685,0.2066014,0.11708641,-0.5117206,-0.4481602,0.057171896,0.52396345,0.3436491,0.4,0.4,0.5,0.43333334,0.48333332,0.6,0.6,0.5,0.56666666,0.51666665,-0.2,-0.2,0.0,-0.13333334,-0.033333335,0.18367341,0.23076952,0.5740071,0.55531913,0.514658,0.81632656,0.7692305,0.42599294,0.44468084,0.48534203,-0.6326532,-0.53846097,0.14801416,0.11063831,0.02931594,1.1365168,1.0611751,1.1193582,1.1508658,1.2302349,0.2697883,0.24985595,0.29930577,0.36940128,0.43415,0.9380604,0.8380949,1.0810567,1.2714344,1.4092414,0.41365433,0.52183574,0.51180166,0.48954892,0.48646033,0.5863457,0.47816423,0.48819834,0.5104511,0.5135397,-0.17269133,0.04367154,0.023603322,-0.02090217,-0.027079362
45,SH600025,0.014073971872300882,0.631578947368421,,,,SH600025,华能水电,2026-05-12,0.001040548,0.014568175,0.07142611,0.010405857,0.7142869,0.0031217698,0.21428695,-0.0062435395,-0.4285739,0.99896055,1.010395,0.995842,1.002875,0.98818564,1.0151899,0.99662447,1.0632912,0.93333334,0.9986498,0.99839664,0.9979747,1.0073417,1.013277,0.0019427716,0.0047811796,0.011089061,0.021447577,0.044411957,0.00050632475,-0.00023015124,0.0005735857,-0.0013759311,0.00025712728,0.16980672,0.021240659,0.09364295,0.31896174,0.010223421,0.00033754567,0.0026390413,-0.0034237618,0.0126092145,-0.02086234,1.010395,1.021892,1.0321395,1.0779049,1.1079646,0.97791827,0.97791827,0.9707834,0.9707834,0.9320925,1.0001688,1.0015191,1.0057384,1.0231224,1.0636288,0.99662447,0.9964557,0.98818564,0.9922363,0.97721523,0.8,0.7,0.65,0.5,0.45,0.6799236,0.502157,0.4761802,0.27274245,0.38611868,1.0,0.1,0.4,0.033333335,0.36666667,0.2,0.6,0.15,0.43333334,0.016666668,0.8,-0.5,0.25,-0.4,0.35,0.076892845,-0.36268148,0.17258877,-0.10184325,0.61451364,0.107431404,-0.13480558,-0.08983852,-0.04951622,0.12834111,0.8,0.5,0.5,0.43333334,0.48333332,0.2,0.5,0.5,0.56666666,0.48333332,0.6,0.0,0.0,-0.13333334,0.0,0.7916656,0.38461554,0.51086956,0.37623754,0.5618153,0.20833437,0.61538446,0.48913047,0.6237625,0.43818468,0.5833313,-0.23076893,0.02173907,-0.24752493,0.12363067,0.8781528,0.80396014,0.76958764,0.7138922,0.80106294,0.088440634,0.108252935,0.12350466,0.1366732,0.31963184,0.74817914,0.48385385,0.6463013,0.6118658,1.079585,0.6962831,0.705788,0.6168516,0.47980225,0.52341306,0.3037169,0.29421195,0.38314837,0.52019775,0.4765869,0.3925662,0.41157606,0.23370323,-0.0403955,0.04682616
46,SH600276,0.011951879155780746,0.42105263157894735,,,,SH600276,恒瑞医药,2026-05-12,0.048197243,0.11432843,0.42156833,0.051559906,0.45098063,0.014571277,0.12745105,0.011208614,0.09803874,0.9540189,1.0491891,0.94011766,0.999927,0.9602566,1.0051682,1.0151491,0.96417844,1.0242391,0.96146894,0.971093,0.9880419,0.99125576,0.9953995,0.022452094,0.02039623,0.024554156,0.026987944,0.029529098,0.00855459,-0.002901271,-0.0030656878,-0.001063384,-0.00064941077,0.36293152,0.1854762,0.54559946,0.12032126,0.14751577,0.021421855,0.04196272,0.04108214,0.024163295,0.023758145,1.0491891,1.0491891,1.0491891,1.0491891,1.0684376,0.9288912,0.9288912,0.9288912,0.9108908,0.9108908,0.9653542,0.98937905,1.0043132,1.0155054,1.0238812,0.9512754,0.9554099,0.9595438,0.97394353,0.97045124,1.0,1.0,0.65,0.56666666,0.53333336,0.5911058,0.5911058,0.5911058,0.64432585,0.56560445,1.0,1.0,1.0,1.0,0.1,0.8,0.9,0.95,0.06666667,0.53333336,0.2,0.1,0.05,0.93333334,-0.43333334,0.8710946,0.17324331,-0.048150875,-0.027854802,-0.10915601,0.84195685,0.50402635,0.38361567,0.36106148,0.25112176,0.6,0.4,0.45,0.43333334,0.43333334,0.4,0.6,0.55,0.56666666,0.56666666,0.2,-0.2,-0.1,-0.13333334,-0.13333334,0.7483266,0.48016593,0.47179794,0.53570044,0.48657134,0.25167343,0.5198341,0.52820206,0.46429956,0.5134287,0.49665314,-0.03966815,-0.056404136,0.071400896,-0.026857346,0.45267105,0.35696098,0.31132537,0.3004776,0.23871113,0.31242687,0.23602837,0.17874698,0.15278333,0.12847136,1.6745692,1.9500515,1.7998645,1.5221496,1.6267941,0.9538922,0.72615296,0.67876464,0.62946296,0.58863467,0.04610783,0.27384704,0.32123536,0.37053704,0.41136533,0.90778434,0.4523059,0.3575293,0.25892588,0.17726934
47,SH600900,0.008733878794580251,0.6842105263157895,,,,SH600900,长江电力,2026-05-12,0.0011107578,0.009626069,0.11539059,0.0048129773,0.499994,0.0037023344,0.3846154,1.1510444e-07,1.1957574e-05,0.99889046,1.0048076,0.9951922,1.00107,1.0103394,0.9966836,0.9760047,1.0062426,0.95386267,1.0007608,0.9970152,0.9912944,0.9922031,0.99105704,0.0029980547,0.007870012,0.0105565395,0.010937682,0.016018644,-0.001336317,0.0014790907,0.0013856065,0.0001476895,0.00030275417,0.4966837,0.32378015,0.6029824,0.014130264,0.10895037,0.0019118331,-0.0036711004,-0.0044576316,0.005655362,1.1733752e-05,1.0111277,1.0140376,1.0140376,1.0151266,1.0225804,0.9948427,0.9837636,0.9704207,0.9704207,0.9520356,1.0015022,1.0015022,1.0000781,1.0009754,1.0059501,0.998849,0.9897386,0.9809013,0.98135,0.97584856,0.6,0.7,0.8,0.75,0.625,0.31668985,0.53631514,0.6781608,0.66164213,0.679914,0.2,0.5,0.75,0.033333335,0.41666666,0.4,0.4,0.1,0.4,0.016666668,-0.2,0.1,0.65,-0.36666667,0.4,0.83276993,0.9126817,0.69028395,0.5104882,0.36879906,0.782845,0.9235277,0.6763971,0.5695205,0.19972342,0.4,0.5,0.55,0.46666667,0.48333332,0.6,0.5,0.35,0.46666667,0.46666667,-0.2,0.0,0.2,0.0,0.016666668,0.11029832,0.5342738,0.61826885,0.48002508,0.57164496,0.88970166,0.4657262,0.38173112,0.51997495,0.42835507,-0.7794033,0.068547584,0.23653772,-0.03994985,0.14328988,0.9998514,0.9544084,0.87065804,0.8292384,0.9290423,0.15303518,0.39159432,0.2947874,0.24996889,0.3631497,0.88560724,1.884967,1.6275142,1.4590368,1.4117696,0.1670496,0.52772456,0.53819597,0.5148043,0.5041458,0.8329504,0.47227544,0.46180403,0.48519567,0.49585417,-0.66590077,0.055449154,0.07639193,0.029608663,0.00829166
48,SH600600,0.00836473750370004,0.6842105263157895,,,,SH600600,青岛啤酒,2026-05-12,-0.00031853173,0.010990804,-0.028981658,0.0058936398,0.5362337,0.004778633,0.43478462,-0.0014335387,-0.13043074,1.0003186,1.0062141,0.9952198,0.99970716,1.0103623,0.9877536,0.9964888,0.9985441,0.9856984,0.998527,0.9985527,0.9935043,0.99594074,0.99576086,0.0032079553,0.008902692,0.008219051,0.009579885,0.01063856,0.00011990364,0.0009285269,0.0008004286,-2.2824624e-05,3.2356224e-05,0.003492594,0.09971437,0.3319478,0.00043993484,0.0028213034,0.001233207,-0.0027310578,-0.0011083749,0.00439024,0.0032846117,1.0140054,1.0170544,1.0170544,1.0286701,1.0286701,0.99094146,0.98087466,0.98087466,0.9778485,0.95917547,1.0006851,1.00644,1.0006851,1.0057034,1.0057034,0.99516994,0.9932859,0.9866061,0.98698294,0.9866061,0.6,0.5,0.75,0.6666667,0.65,0.3927581,0.52862054,0.52862054,0.43586767,0.5874486,0.2,0.5,0.75,0.23333333,0.6166667,0.8,0.1,0.55,0.06666667,0.48333332,-0.6,0.4,0.2,0.16666667,0.13333334,0.75664383,0.8683953,0.87273484,0.8089631,0.5392167,0.42561683,0.79936194,0.6147136,0.6599983,0.26480636,0.4,0.6,0.5,0.46666667,0.46666667,0.6,0.4,0.5,0.53333336,0.53333336,-0.2,0.2,0.0,-0.06666667,-0.06666667,0.25306147,0.6144006,0.5236448,0.50437033,0.51884454,0.7469385,0.38559934,0.47635522,0.49562967,0.48115548,-0.49387705,0.22880131,0.04728957,0.008740653,0.03768905,1.1739163,1.0997244,0.8683116,0.8916519,0.90313804,0.27244726,0.33697402,0.34856817,0.3120402,0.30404449,0.95216817,1.3282615,1.6654385,1.3009703,1.301077,0.4072594,0.5384563,0.518805,0.5008622,0.50444037,0.5927406,0.4615437,0.481195,0.49913782,0.4955596,-0.18548118,0.07691259,0.03761001,0.0017243612,0.00888078
